Region,Codigo region,Comuna,Codigo comuna,Poblacion,2020-10-05,2020-10-12,2020-10-19,2020-10-26,2020-11-02,2020-11-09,2020-11-16,2020-11-23,2020-11-30,2020-12-07,2020-12-14,2020-12-21,2020-12-28,2021-01-04,2021-01-11,2021-01-18,2021-01-25,2021-02-01,2021-02-08,2021-02-15,2021-02-22,2021-03-01,2021-03-08,2021-03-15,2021-03-22,2021-03-29,2021-04-05,2021-04-12,2021-04-19,2021-04-26,2021-05-03,2021-05-10,2021-05-17,2021-05-24,2021-05-31,2021-06-07,2021-06-14,2021-06-21,2021-06-28,2021-07-05,2021-07-12,2021-07-19,2021-07-26,2021-08-02,2021-08-09,2021-08-16,2021-08-23,2021-08-30,2021-09-06,2021-09-13,2021-09-20,2021-09-27,2021-10-04,2021-10-11,2021-10-18,2021-10-25,2021-11-01,2021-11-08,2021-11-15,2021-11-22,2021-11-29,2021-12-06,2021-12-13,2021-12-20,2021-12-27,2022-01-03,2022-01-10,2022-01-17,2022-01-24,2022-02-01,2022-02-08,2022-02-15,2022-02-22,2022-03-01,2022-03-08,2022-03-15,2022-03-22,2022-03-29,2022-04-05,2022-04-12,2022-04-19,2022-04-26,2022-05-03,2022-05-10,2022-05-17,2022-05-24,2022-05-31,2022-06-07,2022-06-14,2022-06-21,2022-06-28,2022-07-05,2022-07-12,2022-07-19,2022-07-26,2022-08-02,2022-08-09,2022-08-16,2022-08-23,2022-08-30,2022-09-06,2022-09-13,2022-09-20,2022-09-27
Los Rios,14.0,Corral,14102.0,5447.0,0.666666667,1.166666667,1.571428571,1.846153846,0.3,-,-,-,-,1,-,-,-,0.041666667,2,1.625,1.32,3.75,1.230769231,3.428571429,2.333333333,2.727272727,2.157894737,2.947368421,2.533333333,5.571428571,1.4,2.5,2.666666667,3.058823529,4.058823529,2.034482759,2.285714286,2.625,3.033333333,1.896551724,2.44,4.583333333,4.375,6,1.363636364,2.6,1.636363636,4,-,2,-,-,-,-,-,-,-,-,0,-,4,5.142857142857143,2.3,4.8,7,3.2222222222222223,18,4.2,6.5,2.4285714285714284,2.727272727272727,1.2307692307692308,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Los Rios,14.0,Lanco,14103.0,17652.0,1.611111111,3.769230769,4.9,2.333333333,2.583333333,0.5,1.111111111,4,0.894736842,1.692307692,2.407407407,2.242424242,0.7,-,8.727272727,3.892857143,3.279069767,4.326086957,3.547619048,4.75,3.625,3.293103448,3.910714286,2.746835443,3.232323232,3.242990654,3.324675325,3.161616162,3.204819277,2.592105263,3.181818182,5,3.846153846,3.128205128,2.435185185,3.142857143,3,2.405063291,3.529411765,3.06,3.26,3.925925926,2.785714286,3.16,3.272727273,2.6,5,9.5,1.333333333,-,8,14,-,-,7.333333333333333,2.5,3.6923076923076925,4.7894736842105265,3.326923076923077,4.083333333333333,3.88,2.717948717948718,4.8,3.6,2.9,3.2222222222222223,4.6,4.205128205128205,1.6842105263157894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Los Rios,14.0,Los Lagos,14104.0,20518.0,4,2,0.5625,1.833333333,3.15,0.028571429,0.432432432,1.702702703,1.304347826,0.25,1.222222222,0.37037037,0.3,0.142857143,2.035294118,3.196969697,2.244444444,3.086206897,2.954545455,3.137931034,3,2.776699029,2.87962963,2.65,2.857142857,2.910891089,2.879120879,2.857142857,2.487804878,2.089285714,2.845360825,2.524193548,2.408536585,2.359477124,2.265306122,2.422222222,2.26875,2.263888889,1.805309735,3.269230769,2.445945946,2.651162791,3.171428571,4.705882353,3.333333333,3,-,2.666666667,2.333333333,25,21,11,3.6,2.5625,4.222222222222222,2,7,-,9,4.4,2.066666666666667,7.714285714285714,3.6,4.9,4.4,4.818181818181818,2.6666666666666665,3,0.5238095238095238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Los Rios,14.0,Mafil,14105.0,7389.0,4,3,8.5,1,-,4,3.5,1.5,-,3,2.75,5.4,0.3,3.6,0.698412698,0.775,0.666666667,0.736842105,1.34375,2.619047619,3.5,1.6875,3.108695652,2.38,2,2.019230769,2.551724138,2.394736842,2.555555556,2.194029851,1.830188679,2.140625,3.269230769,2.647058824,2.6,2.5,2.535714286,2.342857143,2.181818182,3.555555556,2,3.333333333,8,1.428571429,-,10.66666667,5,0.5,2,0,-,6,2.6666666666666665,1.5,4.3,3.7,3.4285714285714284,2.75,3.25,-,5.444444444444445,3.111111111111111,3.1,-,0,2.5384615384615383,2.5555555555555554,2.0625,1.8421052631578947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Los Rios,14.0,Mariquina,14106.0,23250.0,2.444444444,3.916666667,2.8125,3,1,3,2.066666667,1,2.25,4.727272727,1.055555556,2.590909091,1,2.944444444,1.823529412,2.607843137,3.333333333,3.28358209,3.979166667,3.753623188,4.159090909,2.842105263,3.040540541,2.558823529,2.485714286,2.36,2.256756757,2.827777778,2.461139896,2.346341463,2.222772277,1.848214286,1.700534759,2.516483516,1.864,2.405660377,3.14516129,2.709090909,2.469387755,2.138888889,3.333333333,1.4375,4.153846154,14.33333333,7.5,2.125,1,7.444444444,4.666666667,9,4,-,8,1.7777777777777777,5.857142857142857,3.857142857142857,8.666666666666666,4.666666666666667,5.777777777777778,3.864864864864865,2.46875,6.428571428571429,3.1,2.2,3.7,3.380952380952381,2.25,4.173913043478261,2.6419753086419755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Los Rios,14.0,Paillaco,14107.0,20798.0,3.933333333,1.923076923,1,0.6,3.166666667,3.222222222,2.4,3.347826087,2.583333333,0.75862069,2.666666667,1.857142857,0.9,2.130434783,2.538461538,2.780952381,2.482758621,2.338461538,3.818181818,3.820512821,2.777777778,2.64,2.802631579,2.168539326,2.415254237,2.434782609,2.528301887,2.22972973,2.18,2.147540984,3.052631579,2.06122449,2.436363636,2.154929577,2.214285714,3.021052632,2.62962963,1.804347826,2.808823529,1.986486486,3.181818182,2.490909091,3.043478261,4,4.5,2.875,6,2.5,3,-,5.666666666666667,4.6875,3,1.5,2.3333333333333335,4.857142857142857,13.666666666666666,6.857142857142857,3.1538461538461537,8.25,6.238095238095238,8.133333333333333,7.2,4.4,4.7,6.25,3.4285714285714284,4.833333333333333,2.0526315789473686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Los Rios,14.0,Panguipulli,14108.0,35991.0,2.464285714,1.571428571,3.333333333,1.75,2.222222222,0.409090909,2.558139535,2.222222222,2.096774194,2.2,5.166666667,4.941176471,1.2,3.090909091,3.770833333,3.965517241,2.962962963,3.20212766,2.989690722,3.566037736,4.111111111,4.269230769,3.563636364,3.357541899,2.44198895,2.565217391,3.341463415,2.239520958,2.579545455,3.227848101,2.524390244,3.018018018,2.922330097,2.793103448,2.514124294,2.55785124,2.53968254,2.83127572,2.366666667,2.182170543,2.516431925,2.677018634,2.405405405,2.965517241,2.240963855,2.763157895,2.736842105,1.823529412,5.846153846,6.538461538461538,6.125,5.066666666666666,2.25,3.2857142857142856,13.5,5.2,3.4,7.541666666666667,4.142857142857143,3.16,3.9130434782608696,6.6923076923076925,4.3,4.1,5.3,3.6875,6.613207547169812,4.0058823529411764,1.7485714285714287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Los Rios,14.0,La Union,14201.0,39538.0,0.884615385,1.540540541,0.96969697,2.514285714,1.935064935,1.672727273,1.933333333,1.142857143,1.46875,1.268292683,1.195652174,1.980392157,0.6,1.10989011,0.961352657,1.409356725,1.617346939,2.3,2,2.5546875,2.071942446,2.006711409,1.921787709,2.280612245,2.076595745,2.188679245,2.19047619,1.557692308,3.180327869,1.928571429,2.52,3.41025641,2.130434783,2.310344828,2.572580645,2.59375,2.488188976,2.683673469,2.242424242,3.166666667,2.396825397,1.844444444,2.155172414,3.678571429,3,2.684210526,4.111111111,2.75,5.333333333,5,3.5,10.5,5.538461538461538,3.4285714285714284,3.8,2.4324324324324325,3.675,3.7142857142857144,6.333333333333333,7.111111111111111,3.6666666666666665,7.277777777777778,4.2,-,0,3.8,2.869565217391304,3.1379310344827585,1.9305555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Los Rios,14.0,Futrono,14202.0,15261.0,4,3.428571429,2.555555556,5.25,3.263157895,5.555555556,0.909090909,3,1,3,2,1.875,0.6,1.2,3.662790698,3,2.822222222,2.64516129,3.4,3.294871795,2.910447761,1.902654867,2.853146853,3,2.216216216,2.625,3,2.5,2.511111111,1.954545455,3.472222222,3.058823529,2.796610169,2.673469388,2.423611111,2.725,2.571428571,2.616071429,3.258928571,2.620437956,3.114583333,3.153846154,2.4375,3.222222222,3.272727273,2.733333333,3.166666667,-,6,3.5,2.0952380952380953,4,4.5,2,-,6.666666666666667,6,5.6875,4.733333333333333,5,3,5.923076923076923,9.8,3.9,3.6,27,5.2727272727272725,4.75,1.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Los Rios,14.0,Lago Ranco,14203.0,10292.0,5,2,7,3.315789474,0.7,0.875,1.5,2.6,-,1.4,17.5,5.090909091,0.8,0.619047619,2.206896552,1.8,2.854166667,2.72972973,2.419354839,2.677419355,3.636363636,3.638888889,2.586956522,2.818181818,5.733333333,3.130434783,3.027777778,2.823529412,2.490909091,4.346153846,1.977777778,3.115384615,2.14516129,3.301587302,2.168674699,2.7,2.030612245,3.076923077,2.837837838,2.210526316,3.941176471,3.6,4.5,3.15,3.222222222,3.5,3.25,3,3.111111111,-,-,2.5,-,-,3,4.833333333333333,4.142857142857143,2,23,3,2.6,5.6,4,9.1,4.8,2.1666666666666665,2.769230769230769,2.869565217391304,1.3541666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Los Rios,14.0,Rio Bueno,14204.0,32925.0,3.588235294,1.16,1.56097561,1.111111111,1.363636364,4.25,0.909090909,1,3.666666667,2.25,2.368421053,1.655737705,0.8,0.902439024,1.974025974,2.171052632,1.900763359,2.018691589,1.64516129,2.666666667,2.295774648,2.040540541,2.534883721,2.516483516,1.691275168,2.230263158,1.923566879,2.161290323,1.816,2.611764706,2.913793103,3.08,2.359375,2.457831325,2.016528926,2.146666667,2.180555556,3.390625,3.637931034,2.72,2.764705882,2.75,2.294117647,5.307692308,3.5,7.666666667,3.5,5.25,2,5.4,6,5.4,3.4285714285714284,2.2,7.833333333333333,3.9565217391304346,5.695652173913044,3.3076923076923075,7.7,3.8823529411764706,5.0256410256410255,4.340425531914893,4.7,-,0,4.6,2.1538461538461537,3.9473684210526314,1.608695652173913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Arica y Parinacota,15.0,Arica,15101.0,247552.0,4.609090909,5.067484663,4.483606557,6.128,6.26744186,8.254237288,10.25,16.625,10.84,4.65,3.740458015,3.755555556,4.155737705,4.215686275,3.123966942,3.620901639,3.574311927,3.396959459,4.061538462,3.762820513,3.354969574,3.728089888,3.618556701,2.993181818,2.672597865,2.538819876,3.33984375,3.133072407,3.420454545,2.886056972,3.762820513,3.518446602,3.228360958,3.120141343,3.342967245,3.245810056,3.685840708,3.218503937,3.630107527,3.715492958,3.827956989,3.494845361,4.095652174,5.276595745,4,4.25,5.196078431,7.048780488,7.725,5.07563025210084,4.723076923076923,5.986666666666666,5.1610738255033555,4.339805825242719,4.358778625954199,7.528846153846154,5.446428571428571,6.965217391304348,6.072164948453608,6.9,5.769230769230769,5.921875,4,4.4,4.1,4.304964539007092,3.3373737373737375,2.299059929494712,1.5134453781512605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Arica y Parinacota,15.0,Camarones,15102.0,1233.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,0.25,-,-,-,0,4,-,-,-,1,-,1,-,5,-,-,-,-,-,-,-,0,-,-,-,-,-,2,-,-,-,-,2,-,0,-,0,-,-,2,-,-,-,4,1.1666666666666667,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Arica y Parinacota,15.0,Putre,15201.0,2515.0,-,-,-,-,0,-,-,-,-,-,-,-,-,-,3.123966942,15.33333333,2.666666667,5.25,1.727272727,4.5,-,4.5,-,-,-,-,0.714285714,3.222222222,3,6,1,-,-,7,0.5,4,1,7.5,2.333333333,-,9,-,-,8,-,2,0,1,-,-,11,1.4,5,-,-,4,-,-,-,-,-,-,-,-,0.1,-,4.666666666666667,2.5789473684210527,2.0714285714285716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Arica y Parinacota,15.0,General Lagos,15202.0,810.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,1,-,0.5,-,-,-,-,-,-,0,1,0.333333333,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0.6666666666666666,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nuble,16.0,Chillan,16101.0,198624.0,2.19047619,2.186046512,2.85915493,2.696808511,2.435028249,2.833333333,2.580487805,2.886462882,2.552816901,2.394366197,2.88852459,3.063829787,2.176151762,3.15625,2.538258575,2.448036952,2.198412698,2.072649573,1.751072961,2.058441558,2.510086455,2.663072776,2.767313019,2.931034483,2.992537313,3.112026359,3.684931507,2.962555066,2.933660934,2.693266833,3.027355623,3.060200669,3.147540984,3.353233831,3.09623431,3.043378995,3.957446809,4.37694704,3.549019608,3.322727273,3.825301205,2.796460177,3.038095238,3.883116883,4.275362319,4.141025641,6.75,2.861111111,5.096774194,4.761904761904762,6.1,6.321428571428571,7.230769230769231,6.571428571428571,4.51685393258427,7.2682926829268295,4.333333333333333,5.785714285714286,5.79047619047619,7.243243243243243,5.943820224719101,5.601851851851852,4.9,-,0,6.099009900990099,4.951515151515151,3.6050420168067228,1.4791929382093316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nuble,16.0,Bulnes,16102.0,22607.0,1.111111111,1.956521739,4.913043478,3.666666667,2.636363636,4.333333333,2.5,2.5,3.071428571,2.272727273,4.090909091,2.8,1.736842105,3.826086957,3.647058824,2.588235294,3.275862069,2.641025641,0.979166667,3.195121951,3.191489362,3.527777778,4.882352941,3.409090909,2.738095238,3.12195122,3.288888889,2.808510638,2.970149254,4.078947368,3.06,4,3,3.025641026,2.31147541,4,2.255319149,3.913043478,2.739130435,2.666666667,4.7,5.5,2.6,4.7,3.1,6,6.4,5.5,13.5,9,-,4.642857142857143,7.9411764705882355,7.5,7.583333333333333,8.333333333333334,9,8.2,4.6,15.666666666666666,9.307692307692308,7.666666666666667,7.8,2.8,9,3.4,6.235294117647059,4.447368421052632,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nuble,16.0,Chillan Viejo,16103.0,33827.0,2.388888889,3.875,6.857142857,2.541666667,2.8,5.375,2.580645161,3.3125,4.043478261,3.2,4.304347826,3.052631579,2.962264151,2.480769231,3.307692308,2.569230769,2.855072464,2.696202532,1.434210526,2.073684211,3.19047619,4.131578947,2.795454545,2.820224719,3.267326733,3.726495726,3.290598291,3.493975904,3.339805825,2.714285714,3.154929577,3.823529412,2.597938144,3.088607595,3.102564103,2.778947368,3,3.361702128,3.803921569,3.275862069,4.75862069,2.785714286,3.434782609,3.045454545,4.076923077,2.882352941,4.25,1.888888889,5.071428571,10.4,4.857142857142857,2.75,4.714285714285714,12.666666666666666,10.666666666666666,5.733333333333333,7.3,10.8,5.7272727272727275,4.785714285714286,5.636363636363637,7.111111111111111,8.2,-,0,5.8,5.352941176470588,3.566666666666667,2.3181818181818183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nuble,16.0,El Carmen,16104.0,12334.0,1,3,6,3.2,3.166666667,30,-,-,22,2.774193548,2.666666667,7.6,11,4.545454545,2.5,8.125,3.625,2.166666667,2.2,3.583333333,6,13.66666667,3.777777778,4.818181818,3.185185185,7.24,5.631578947,4.230769231,5.476190476,8.666666667,3.714285714,3.55,4.230769231,3.5,2.315789474,4.352941176,4.125,5.692307692,8,4.2,4.45,4.888888889,9.5,4,5,2,5,3.5,3.25,4.1,4.6923076923076925,2.6,6.666666666666667,7.333333333333333,2.2,6.666666666666667,6,11,6.4,9.75,13.333333333333334,4.25,7,4.5,4.8,-,33,3.217391304347826,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nuble,16.0,Pemuco,16105.0,8639.0,-,3,-,6,6.666666667,1.5,1,5.8,-,2.8,2.666666667,5,1.5,3.333333333,28,2.4,6.8,4.75,2.75,4,3.222222222,3.842105263,5.166666667,3,3.5,3.083333333,4.8,4.052631579,4.060606061,3.428571429,4.045454545,3.16,2.909090909,4.740740741,3.113636364,5.380952381,5.857142857,4.517241379,4.347826087,3.25,4.176470588,-,0.5,-,4.5,1.25,10,4,6.8,9.666666666666666,-,1,0,5,-,10,7.333333333333333,-,22,-,2.25,6.75,-,-,-,-,7,7.8,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nuble,16.0,Pinto,16106.0,11880.0,1.9,3.5,3.5,5.666666667,6,9,3.2,-,3.142857143,7,5,4,6.333333333,1.25,2.142857143,8.727272727,2.363636364,3.25,1.833333333,2,3.846153846,3.84375,4.642857143,4.857142857,3.930232558,3.558823529,4,2.057142857,9.555555556,2.166666667,4.142857143,5.80952381,3.275862069,3.952380952,3.206896552,3.088235294,7.428571429,7.904761905,3.526315789,4.166666667,4.428571429,4.166666667,6,2.625,18,8,-,-,12.7,3.1666666666666665,3.75,10.666666666666666,7.5,-,1.5,4.25,2.75,-,21.5,38.5,7.75,9.4,-,8.2,3,7,7,4.555555555555555,1.1363636363636365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nuble,16.0,Quillon,16107.0,18777.0,1.875,5,8,10.33333333,3.772727273,4.846153846,1.388888889,2.465116279,2.777777778,4,4.076923077,4.666666667,2.388888889,4,1.958333333,3.136363636,2.84375,2.642857143,2.72,2.066666667,3.909090909,3.75,2.838709677,4.578947368,3.513513514,4.324324324,3.145833333,1.911111111,3.292682927,3.482758621,3.884615385,2.105263158,3.166666667,2.37037037,4.333333333,3.351351351,4,3.545454545,3.916666667,2.666666667,2.862068966,3.222222222,3.4,4.666666667,2.545454545,4.4,2.333333333,3,2,6.333333333333333,8,-,4.461538461538462,8,3.3333333333333335,3.2666666666666666,3.5714285714285716,9,9.625,4,5.5,14.4,8.2,-,0,7.666666666666667,6.25,5.857142857142857,3.1818181818181817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nuble,16.0,San Ignacio,16108.0,16624.0,4.333333333,5,6,9,5.5,6,2.714285714,4.571428571,4.5,3.294117647,6.4,2.888888889,4.454545455,4.230769231,2.9375,4.333333333,3.148148148,2.102564103,2.222222222,1.71875,3.666666667,3.16,3.333333333,2.697674419,2.882352941,2.893617021,3.35,3.44,2.3,4,3.0625,2.804878049,3.403225806,2.322580645,3.5,2.762711864,2.720930233,3.692307692,4.04,4,2.142857143,4.8,1.583333333,2.714285714,4.166666667,4.111111111,11,-,2,6,2,-,8,7.142857142857143,5.4,10,-,5,10.5,29,14,15.714285714285714,8.2,6.8,3.8,-,-,4.6,1.608695652173913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nuble,16.0,Yungay,16109.0,18596.0,3.5,5,22,3,2.571428571,2,6.4,4.818181818,5,1.642857143,2.058823529,2.333333333,3.333333333,3.785714286,2.071428571,3.730769231,2.684210526,1.535714286,2,2.193548387,4.857142857,6.2,4.476190476,4.275862069,5.303030303,2.9,3.72972973,3.475,3.727272727,3.810810811,3.703703704,3.5,3.25,3.380952381,3.611111111,2.777777778,3.794117647,5,4.444444444,2.5,2.444444444,3.857142857,-,5,3,2,4,17,5.5,-,-,8.333333333333334,10.5,4.333333333333333,9.5,10,2.5,8.333333333333334,4.363636363636363,6.222222222222222,5.3,8,6.8,3.7,3,13,6.111111111111111,6.321428571428571,3.0256410256410255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nuble,16.0,Quirihue,16201.0,12192.0,2.384615385,16,3.285714286,3.071428571,3.411764706,4.454545455,4.153846154,3.583333333,0.25,0.666666667,0.666666667,3.5,1.366666667,2.166666667,3.692307692,4.642857143,2.5625,1.944444444,2.769230769,2.7,2,2.5,6,3.666666667,2.5,3.125,2.916666667,3.222222222,4.25,4.6,3.631578947,2.833333333,4.181818182,2.75,2.285714286,3.583333333,6,5.857142857,4.230769231,5.333333333,4.5,4.25,-,-,-,-,-,-,-,-,-,-,-,-,4.75,6,14,3.3333333333333335,-,-,2,2,7,-,2.3,6,-,2.272727272727273,1.5454545454545454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nuble,16.0,Cobquecura,16202.0,5275.0,4.333333333,5,-,1.5,-,-,1,-,-,-,-,6,-,3.8,12.5,15.5,6.666666667,1.333333333,2,2,3.25,-,2.6,5.666666667,3.5,1.976190476,3.764705882,3.6875,4.714285714,3.6,2.909090909,4.777777778,4.714285714,1,2,1.666666667,3,6.833333333,7.166666667,9.5,6,3,-,-,-,2,6,-,-,-,-,-,4.25,11.666666666666666,4,-,9,8,7,8.5,15,4.6,10,6.3,6,2,1.2,2.5,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
