sexo,edad,imce,vive_padre,vive_madre,sk1,sk2,sk3,sk4,sk5,sk6,sk7,sk8,sk9,sk10,sk11,sk12,sk13,act_fisica,area,educm,educp,madre_work
1,80,1.08,1,1,1,1,1,1,1,1,2,2,1,1,1,1,4,3,1,9,10,-1
0,80,.94999999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,13,16,-1
0,80,.059999999,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,13,13,-1
0,79,2.2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,13,13,-1
1,81,3.0899999,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,15,12,1
1,80,.14,0,1,1,2,2,1,1,1,4,1,1,2,3,3,1,3,1,13,13,1
0,81,.56,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,3,1,12,13,-1
0,83,3.4400001,1,1,1,1,1,1,1,1,1,1,1,4,2,1,1,2,1,2,5,-1
0,82,1.0700001,1,1,1,1,1,1,1,1,1,1,1,3,1,2,1,3,0,13,11,1
1,80,.94999999,0,1,1,1,1,1,1,1,1,1,1,1,1,2,1,3,1,13,16,0
1,80,1.45,1,0,1,1,1,1,1,1,2,1,1,3,1,1,1,2,1,17,17,1
0,82,2.04,0,1,1,1,1,1,3,3,1,4,1,1,1,1,3,1,1,9,13,1
0,80,.94,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,17,13,1
0,82,.23999999,1,1,1,2,1,2,1,2,3,2,1,3,2,3,1,5,1,13,13,-1
1,80,2.3800001,1,1,1,1,1,1,1,1,2,1,1,3,1,1,3,3,1,13,13,1
0,81,-1.3099999,1,1,1,2,1,1,2,1,3,1,1,1,2,2,1,3,0,15,20,-1
0,80,3.77,1,1,1,2,3,2,1,2,3,2,5,3,1,4,1,1,1,9,13,-1
0,80,1.48,1,1,1,1,1,1,2,2,1,2,2,1,1,2,1,1,1,17,13,-1
1,81,-.56999999,1,1,1,2,1,1,2,2,1,2,1,1,1,1,2,3,1,13,13,-1
0,81,2.6400001,1,1,1,3,1,1,1,2,3,2,1,3,1,2,1,2,1,13,15,1
1,85,-.40000001,0,1,1,1,1,1,2,1,5,1,2,2,1,2,1,3,1,14,16,1
0,81,.58999997,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,13,17,1
1,81,2.55,1,1,1,1,2,2,1,1,1,2,2,3,2,1,3,2,1,16,17,-1
1,80,.0099999998,1,1,1,2,1,1,1,2,3,1,1,1,1,4,5,5,1,13,11,-1
1,80,1.85,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,16,13,-1
0,82,-.31999999,1,1,1,1,1,1,1,1,2,2,2,3,2,2,1,2,1,13,9,1
0,81,1.76,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,5,0,9,5,1
1,80,-.41,1,1,2,2,2,2,2,1,1,1,1,1,1,1,5,3,1,13,13,1
0,82,-2.1199999,0,1,1,1,4,1,1,5,5,1,1,1,1,1,1,3,1,15,15,1
1,80,.69,1,1,1,1,1,1,1,3,1,1,1,3,1,1,1,2,0,8,8,1
1,80,2.4100001,1,1,1,2,3,1,3,3,5,2,1,1,1,1,1,,1,11,9,1
0,81,-.34,0,1,1,1,2,1,1,1,2,1,2,1,1,1,1,3,1,16,15,1
1,80,2.4100001,0,1,1,1,1,1,1,1,2,4,1,2,1,3,3,2,1,13,17,1
1,80,1.08,1,1,1,2,2,2,2,2,3,3,2,2,2,2,2,,1,9,11,-1
1,80,3.8699999,1,1,3,3,2,3,2,2,3,3,1,3,1,1,2,3,1,12,13,-1
0,81,1.48,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,0,10,11,1
0,81,-.82999998,0,1,2,2,1,2,3,3,2,2,1,2,1,2,1,3,1,13,13,1
1,79,-.15000001,1,1,1,3,1,1,2,2,2,1,3,3,3,1,3,1,0,13,13,-1
0,79,.87,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,14,13,-1
0,80,.19,1,1,1,1,1,1,1,1,3,1,1,3,3,1,1,4,1,17,13,-1
0,82,-1.62,1,0,1,1,1,1,1,1,1,1,2,2,1,1,1,2,1,13,13,1
0,79,.51999998,1,1,1,1,1,1,1,1,2,2,1,2,1,1,1,1,1,16,13,-1
0,80,.56999999,1,1,1,2,1,1,1,2,1,2,1,1,1,1,1,1,1,13,13,-1
0,81,-1.1900001,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,3,1,13,13,-1
0,81,2.6600001,1,0,2,3,3,2,3,2,3,3,2,2,2,3,2,2,1,10,17,1
0,79,1.8099999,0,1,1,1,1,1,1,2,3,1,2,2,1,1,1,3,1,13,13,1
0,80,2.54,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,13,13,-1
0,80,3.98,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,5,1,13,13,0
1,80,1.79,1,1,1,2,2,2,1,2,2,1,1,2,1,2,2,3,1,13,13,-1
0,81,-.58999997,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,22,18,1
1,80,.69,0,1,1,2,1,1,2,2,2,3,1,1,2,1,3,2,1,13,13,-1
0,86,.28999999,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,3,1,13,13,-1
0,79,1.4299999,0,1,1,2,1,1,1,1,1,2,1,1,1,1,1,3,0,15,13,1
1,80,1.6900001,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,5,1,15,9,1
1,79,-.63999999,1,1,1,2,2,2,2,2,2,2,2,2,2,2,4,2,1,13,13,-1
0,81,-.85000002,1,1,1,2,2,1,2,2,1,2,1,1,1,1,1,2,1,11,13,1
1,80,.85000002,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,3,1,13,15,1
0,79,-.51999998,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,5,0,13,10,1
0,81,1.9299999,0,1,1,1,1,1,1,1,2,1,1,1,1,1,1,5,1,13,13,-1
1,79,-.22,1,1,1,3,3,1,1,1,1,3,1,2,3,1,3,4,1,13,8,-1
1,81,1.4400001,0,1,1,1,1,1,3,1,3,1,1,1,1,1,1,2,1,15,20,1
1,81,1.38,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,18,13,-1
1,79,1.25,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,3,1,18,17,1
1,80,1.52,0,1,1,1,1,1,1,1,5,1,1,1,1,1,1,,1,13,13,0
0,80,-1.37,0,1,1,2,2,2,2,1,5,2,2,2,2,1,3,1,1,11,6,1
0,80,1.72,0,1,1,2,1,1,2,2,2,1,1,3,1,2,1,3,1,17,16,-1
1,80,1.09,1,1,1,1,1,1,1,1,3,2,1,1,1,1,4,1,0,13,13,-1
1,79,2.5899999,1,1,1,2,1,2,2,2,3,3,1,1,1,1,2,3,1,13,13,-1
1,79,2.25,1,1,1,1,1,1,1,1,5,1,1,1,1,1,3,2,1,13,15,-1
1,80,-.41,1,1,1,1,1,1,1,1,2,1,1,3,1,1,3,5,1,11,13,1
0,80,3.0599999,1,1,1,1,1,1,1,2,3,2,1,1,1,2,1,2,1,15,15,-1
1,80,1.3200001,0,1,1,1,2,1,1,2,3,1,1,1,1,1,2,2,1,13,13,-1
1,81,2.8,1,1,1,1,2,1,2,1,5,1,1,1,1,1,2,4,1,11,13,-1
1,79,.36000001,0,0,1,3,1,1,1,1,1,1,1,1,1,1,1,3,1,,7,0
0,81,.57999998,1,1,2,2,2,3,1,1,2,1,3,1,1,1,1,1,1,19,19,1
1,79,2.5799999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,18,17,1
0,80,-.090000004,1,1,2,2,2,2,1,3,1,2,1,3,1,2,2,2,1,13,17,1
0,84,.27000001,1,1,1,2,1,1,2,1,2,2,1,1,1,2,1,3,1,13,13,1
1,80,1.0599999,1,1,1,1,1,1,1,1,1,1,2,2,2,2,3,3,1,12,9,-1
0,81,1.54,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,20,13,1
0,81,-.18000001,1,1,1,1,2,1,1,1,2,1,1,4,1,3,2,2,0,13,13,-1
0,82,-.02,0,1,2,2,2,3,2,2,3,2,3,3,3,3,2,3,0,10,11,1
1,80,.69999999,1,1,1,1,1,1,2,1,1,4,2,3,1,1,1,,1,9,9,-1
1,80,2.5999999,0,1,1,1,1,1,1,1,3,1,1,3,5,1,1,2,1,13,13,1
0,80,-.17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,16,-1
0,79,.27000001,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,2,1,13,16,1
1,80,.17,1,1,1,1,2,2,1,2,1,1,2,2,2,3,3,3,1,17,17,1
0,80,1.2,1,1,1,2,2,1,1,3,1,4,2,1,2,2,2,2,0,9,6,-1
0,80,-.0099999998,1,1,1,1,1,1,1,1,3,1,1,2,1,2,1,2,1,13,13,-1
0,80,-.36000001,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,3,1,13,13,-1
0,80,-.44,1,1,1,1,1,1,1,1,1,1,1,3,1,3,1,3,1,9,10,1
1,81,1.03,0,0,1,1,1,1,1,1,1,5,1,4,4,4,1,4,1,13,11,1
0,79,2.96,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,9,9,1
0,80,.40000001,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,13,13,0
1,82,1.01,0,1,1,1,1,1,1,3,4,2,1,3,1,1,1,1,1,11,17,0
1,81,.63999999,0,1,1,1,1,1,1,1,2,1,4,4,1,1,1,3,1,13,13,1
1,80,2.97,0,1,1,1,1,1,1,1,1,1,1,3,1,2,1,1,1,13,9,1
1,84,.079999998,0,1,1,1,1,1,1,2,1,1,1,3,1,1,1,3,1,13,11,1
1,80,.79000002,1,1,1,1,1,1,1,1,5,1,1,1,1,1,2,2,1,13,13,1
1,80,-1.27,1,1,2,2,1,2,2,3,2,2,2,2,1,3,3,4,1,19,19,0
1,79,1.79,1,1,1,2,1,1,2,2,2,2,2,2,1,1,4,2,1,13,13,-1
0,80,2.4400001,1,0,2,1,1,2,2,3,1,2,1,1,1,1,2,2,1,9,13,-1
1,84,1.9299999,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,10,9,1
0,80,.83999997,1,1,1,2,1,1,1,1,5,2,1,2,2,1,1,2,1,9,9,-1
1,81,1.4299999,1,1,1,1,1,2,1,2,3,1,1,3,2,1,2,2,1,20,17,1
1,81,.86000001,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,3,1,9,9,1
1,80,2.5799999,0,1,1,2,1,1,1,5,5,2,2,1,1,1,1,5,1,14,10,1
0,81,1.03,1,1,1,2,1,2,2,2,2,1,1,1,2,1,1,3,1,12,16,1
0,80,2.24,0,1,1,1,2,1,1,1,1,1,1,1,1,1,1,3,0,13,13,0
1,81,2.96,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,3,1,13,13,1
0,81,-.14,1,1,1,1,1,1,1,1,3,1,1,1,1,2,1,3,1,17,16,0
1,80,-.34,1,1,1,2,2,2,1,2,3,2,1,1,1,1,4,5,1,22,22,1
1,81,1.4,0,1,1,1,1,1,2,1,2,2,2,1,1,1,2,2,1,16,15,1
0,79,1.36,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,13,13,-1
1,81,2.4000001,1,1,1,1,1,1,1,1,4,3,1,5,1,1,1,1,1,2,9,-1
0,81,1.83,0,1,1,1,1,1,1,1,3,2,1,1,1,2,2,3,1,5,9,1
0,81,2,1,1,1,2,2,1,2,2,2,1,1,1,1,2,2,2,1,13,13,-1
0,80,1.89,1,1,1,1,1,1,1,1,2,1,2,2,1,1,2,2,1,13,13,1
1,80,-.22,1,1,2,1,2,3,1,1,1,1,2,3,2,3,4,3,1,12,13,-1
1,79,2.6600001,1,1,1,1,1,1,1,1,5,1,1,2,1,2,2,3,1,13,20,1
1,80,1.51,1,1,1,2,1,1,2,1,1,2,1,3,2,1,5,1,1,10,11,-1
1,81,2.76,1,1,1,2,1,1,3,1,1,2,1,1,1,1,1,1,1,13,13,-1
1,80,.57999998,1,1,1,3,1,2,1,2,2,1,2,3,2,3,2,4,1,13,18,-1
0,81,2.6099999,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,13,9,1
1,81,-.49000001,1,1,1,1,1,2,1,1,1,1,2,2,1,2,2,3,1,16,13,1
1,80,.34,1,1,2,1,1,1,1,3,2,1,1,1,1,1,1,3,1,8,11,-1
0,80,.0099999998,1,1,1,2,2,2,1,2,2,1,1,2,1,2,2,2,1,13,13,0
1,80,3.3299999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,0,13,13,-1
0,80,3.1500001,0,1,1,2,1,1,2,5,1,3,1,2,2,1,3,3,1,13,13,-1
0,82,.25,1,1,1,1,2,1,2,1,2,3,2,2,1,2,1,3,1,11,14,-1
1,80,2.5699999,1,1,1,2,1,1,1,1,4,2,1,3,1,2,3,3,1,13,13,-1
0,80,.77999997,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,13,13,1
1,86,2.79,0,1,1,1,1,2,1,1,1,1,1,3,2,2,3,1,1,16,14,0
0,79,.81999999,0,1,2,2,1,1,1,1,4,2,2,1,3,1,2,1,1,13,13,1
0,80,.80000001,1,1,1,1,1,1,1,2,1,2,1,1,1,1,2,1,1,15,13,1
1,81,-.050000001,0,1,1,1,1,1,1,1,3,1,1,1,1,2,1,3,1,15,16,1
1,80,.66000003,1,1,1,1,1,1,1,1,3,1,1,3,1,1,3,3,1,19,16,1
0,86,1.4299999,1,1,1,1,1,1,1,2,2,2,1,2,1,2,2,2,1,16,16,1
0,80,2.27,1,1,1,3,2,2,2,2,3,2,1,3,2,1,2,2,0,9,6,-1
1,87,2.8,1,1,1,1,1,2,1,1,2,1,3,4,4,5,5,3,1,13,9,-1
1,81,.50999999,1,1,1,2,2,1,1,1,3,1,1,2,2,1,1,5,1,15,13,1
0,82,2.3699999,1,1,1,1,1,1,2,2,4,2,2,1,1,1,1,2,1,13,13,1
1,81,1.02,1,1,1,2,1,3,1,2,3,2,1,2,1,1,3,3,1,13,13,-1
0,79,.07,1,1,1,1,1,2,1,2,2,3,2,3,1,4,4,,0,11,13,1
0,79,.88999999,1,1,1,2,2,2,1,1,1,1,2,1,1,1,2,1,1,16,22,-1
0,81,1.91,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,14,14,1
0,80,.50999999,1,1,1,1,1,1,1,1,2,1,1,3,1,1,1,3,0,13,13,1
0,80,2.8800001,1,1,1,3,2,3,2,4,1,2,2,1,2,2,1,3,1,11,17,-1
0,80,3.54,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,3,1,13,11,0
1,80,.66000003,0,1,1,1,1,1,1,2,1,1,1,2,1,1,3,3,1,15,11,-1
1,80,.75999999,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,2,1,13,18,-1
0,80,1.8,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,2,1,13,11,-1
1,80,.13,0,1,1,1,1,1,1,1,2,1,1,1,1,2,3,3,1,19,15,1
1,81,2.6700001,1,1,1,1,1,1,1,3,5,1,1,1,1,1,3,3,1,11,8,-1
1,79,3.71,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,3,0,13,13,1
1,80,-.79000002,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,3,0,13,9,-1
1,80,.27000001,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,3,1,9,13,1
1,81,.41,1,1,1,2,1,2,1,2,2,1,1,1,1,1,1,2,1,13,22,-1
1,82,3.01,1,1,1,1,1,1,1,1,2,1,1,1,2,1,4,3,1,13,9,-1
0,80,-1.4299999,1,1,2,2,1,2,1,1,2,2,4,3,1,3,3,,1,8,13,-1
0,80,1.17,1,1,1,1,1,1,1,1,2,2,1,1,1,2,2,3,1,13,13,-1
0,80,0,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,3,1,11,13,1
1,80,-3.27,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,3,1,17,17,1
1,81,.07,0,1,1,2,2,2,2,2,4,4,3,2,2,2,4,1,1,15,13,1
1,80,-.0099999998,1,1,1,1,1,1,1,1,2,4,1,1,1,3,3,2,1,13,13,1
0,82,1.1,1,1,2,2,2,2,2,2,4,2,2,2,2,1,3,2,1,13,12,1
1,80,.47999999,0,1,1,1,1,1,1,1,3,1,3,1,1,1,3,3,1,13,9,1
1,82,.25,1,1,1,2,1,1,2,2,3,2,1,2,2,1,3,1,1,19,13,1
1,80,.57999998,1,1,1,1,1,1,1,2,5,1,1,2,1,1,1,3,1,13,13,1
1,80,2.1700001,0,1,1,1,1,1,1,1,3,2,2,1,1,1,1,4,1,13,2,1
0,80,1.67,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,3,1,13,13,-1
0,80,.46000001,1,1,1,1,1,1,1,1,2,1,2,2,2,2,2,2,1,18,18,1
0,80,4.6300001,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,13,12,1
0,81,-1.84,1,1,1,1,1,1,1,1,2,3,1,1,1,1,2,3,1,12,12,0
0,82,.85000002,1,1,1,1,1,1,1,2,3,1,1,1,1,1,1,1,1,15,15,1
1,81,.64999998,1,1,1,1,1,1,1,1,2,1,1,2,1,2,2,3,1,13,9,-1
0,83,-1.03,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,18,15,1
1,81,1.59,0,1,1,1,1,1,1,1,2,1,1,1,1,1,1,3,1,14,4,1
0,80,.54000002,1,1,1,2,1,1,1,1,3,1,1,3,2,1,3,3,1,9,0,-1
0,79,3.5699999,0,1,1,1,1,1,1,2,3,2,2,2,2,1,1,3,1,13,17,1
1,81,.23999999,1,1,1,1,1,1,2,1,1,1,3,4,3,2,3,4,1,20,17,1
0,82,2.28,0,1,1,1,1,2,1,2,3,1,1,2,1,1,1,4,1,11,3,-1
1,81,1.6,0,1,1,2,2,1,1,2,3,1,1,2,2,1,3,2,1,12,13,1
0,80,.66000003,1,1,1,1,2,1,2,2,2,2,1,1,1,1,1,3,0,13,16,0
1,80,-.25,1,1,1,1,1,1,1,2,2,2,1,2,2,1,3,1,1,13,13,-1
1,80,-.62,1,1,1,2,2,2,1,1,4,1,2,3,2,2,4,3,1,13,13,-1
0,80,1.48,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,13,13,1
1,79,-.029999999,0,1,1,1,1,3,2,2,3,2,2,1,3,1,2,3,1,13,13,1
1,81,2.01,1,1,1,1,2,2,1,1,2,1,1,1,1,1,1,5,1,18,13,-1
0,79,1.17,0,1,1,1,1,1,1,1,5,1,1,1,1,1,1,2,1,13,13,-1
0,81,-.15000001,1,1,1,1,1,1,1,2,2,1,1,2,1,1,1,3,1,9,11,-1
0,80,0,1,1,1,1,1,1,2,1,1,2,1,2,1,1,1,3,1,13,19,1
0,80,.14,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,5,1,19,18,1
1,80,.68000001,0,1,2,2,2,1,1,1,5,1,1,2,2,2,2,1,1,13,13,1
1,80,-.11,0,1,1,1,2,1,2,1,1,3,1,2,2,1,2,1,1,18,18,1
0,80,1.83,0,1,1,1,2,2,1,2,2,1,2,2,2,3,2,2,1,13,15,1
1,84,1.79,1,1,1,1,1,1,1,1,3,3,1,3,1,1,1,2,1,10,9,0
0,79,1.1799999,0,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,13,13,0
0,80,1.1,1,1,2,1,1,2,1,1,5,1,1,2,1,1,1,3,1,14,13,1
1,80,.37,1,1,2,2,1,2,2,2,4,1,1,5,1,2,2,1,0,9,9,-1
1,81,1.54,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,15,15,-1
0,80,.16,1,1,1,1,1,2,2,2,1,2,1,2,2,2,1,2,1,16,13,1
1,80,.77999997,1,1,1,2,2,2,2,2,2,2,3,3,2,1,3,2,1,13,13,1
1,80,2.6900001,0,1,1,1,1,1,1,4,2,1,1,1,1,1,2,1,1,13,13,1
1,81,-3.3699999,1,1,1,1,1,1,1,2,4,1,1,2,2,1,4,3,1,11,9,1
0,80,1.72,1,1,1,1,2,2,2,1,2,1,1,1,1,3,1,1,1,13,13,1
1,81,2.6900001,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,1,13,9,1
0,79,1.36,0,1,1,1,1,1,1,1,2,2,1,1,1,1,1,2,1,18,11,1
0,82,.050000001,1,1,1,1,1,1,1,1,1,3,1,2,1,1,1,2,1,13,13,0
1,81,2.03,0,1,1,2,1,1,1,1,1,1,1,2,1,1,1,2,1,18,16,-1
1,81,.44,1,1,1,2,1,1,1,1,3,2,1,2,1,1,2,2,1,13,11,1
0,80,2.49,1,1,2,3,2,2,3,2,2,3,1,3,2,1,1,1,1,12,10,-1
1,80,1.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,16,15,1
1,80,2.5899999,0,1,1,1,1,1,1,1,2,1,1,3,2,2,1,3,1,18,18,1
0,80,.70999998,1,1,1,1,1,1,1,1,1,2,1,2,1,2,2,1,1,13,13,0
1,82,1.67,0,1,2,1,1,1,1,1,2,1,1,3,1,1,1,3,1,15,11,-1
1,80,-.63,1,1,1,2,1,1,1,2,4,2,2,2,1,1,3,4,1,10,11,-1
0,80,1,1,1,1,2,2,1,1,2,3,2,1,1,1,2,2,2,1,10,13,-1
1,85,1.0599999,1,1,1,2,1,1,3,2,3,3,1,2,2,1,2,1,1,20,13,1
0,80,-.059999999,1,1,1,1,1,1,1,1,3,1,1,1,1,1,2,3,1,15,15,1
0,80,.23999999,1,1,1,1,1,1,1,1,3,2,2,3,2,3,1,2,1,12,12,1
0,79,1.98,1,1,1,1,1,1,2,1,2,2,1,1,1,1,1,1,1,13,13,1
0,80,.67000002,1,1,3,2,1,1,1,2,3,1,1,2,1,1,1,3,1,13,10,-1
0,81,2.4000001,1,1,1,1,1,1,1,2,1,1,1,2,2,2,1,3,1,11,7,-1
1,80,2.21,1,1,1,1,1,1,1,1,3,2,1,3,2,2,1,4,0,13,13,1
0,80,.22,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,5,1,12,6,-1
0,79,.64999998,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,3,1,22,17,1
1,82,1,1,1,1,2,2,2,2,2,4,2,4,2,2,2,2,,1,9,11,-1
1,80,.31,0,1,1,1,1,1,1,1,3,5,1,3,1,3,3,,1,13,13,-1
1,81,1.37,1,1,1,2,2,2,2,2,2,5,1,1,1,1,1,3,1,13,13,-1
1,80,.18000001,1,1,1,3,1,1,2,2,1,2,1,2,2,1,1,2,1,15,14,1
0,80,1.48,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,13,13,1
1,81,2.3099999,1,1,1,2,1,1,2,3,4,3,1,3,1,2,1,2,1,18,18,1
0,81,1.01,1,1,1,2,2,2,1,2,2,1,1,2,2,3,1,3,1,13,13,1
1,81,-1.34,1,1,1,1,1,1,1,2,2,3,1,2,2,2,2,3,1,10,10,-1
1,80,.28,1,1,1,1,1,1,1,1,2,3,1,1,1,1,5,2,1,19,19,1
0,80,.07,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,3,1,17,18,1
1,83,.52999997,1,1,1,1,1,1,1,2,3,1,1,1,2,1,3,2,1,13,13,-1
1,81,.25999999,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,13,13,0
0,80,.19,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,0,9,9,-1
0,81,2.53,1,1,1,1,2,1,1,2,1,1,2,1,1,2,1,3,1,13,13,1
1,81,.50999999,0,1,1,1,1,1,1,1,2,1,4,1,1,1,1,2,1,13,13,1
0,81,1.58,1,1,1,2,2,2,2,1,1,2,1,1,1,1,2,3,1,18,19,1
0,79,.38,1,1,1,1,1,1,1,2,3,1,1,1,1,2,1,3,1,13,11,-1
0,80,.94999999,1,1,1,1,1,1,1,1,1,1,1,3,2,2,2,3,1,18,14,1
1,80,-.050000001,1,1,1,2,1,1,2,2,2,2,1,2,2,1,1,2,1,13,13,-1
1,81,.25999999,1,1,1,1,1,2,1,2,4,1,1,1,1,2,1,3,1,14,14,1
1,80,2.8099999,1,1,1,1,1,1,1,1,2,1,3,3,2,1,2,1,1,13,13,-1
0,84,3.27,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,13,3,1
0,80,1.37,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,3,1,18,13,1
1,82,.16,1,1,1,2,1,1,1,1,3,1,1,2,1,1,1,2,1,11,16,0
0,80,-1.53,1,1,1,1,1,1,2,1,1,1,2,1,2,1,1,2,1,13,13,1
1,81,1.48,0,1,1,1,1,1,1,1,1,1,1,2,1,1,1,5,1,14,13,1
0,80,1.75,1,1,1,1,1,2,2,2,1,2,2,2,3,2,2,2,1,13,18,1
1,81,-.059999999,0,1,1,2,1,2,1,1,4,2,1,2,2,1,2,2,1,13,9,0
1,80,.36000001,1,1,1,1,1,2,1,2,3,2,2,2,2,2,2,4,1,15,9,1
1,81,-.55000001,1,1,2,2,1,2,2,2,1,3,2,2,2,2,2,1,1,20,20,1
1,80,1.23,1,1,1,1,1,1,1,1,3,3,1,1,1,1,1,1,1,11,9,-1
1,80,.27000001,1,1,1,2,1,1,1,2,3,1,1,2,1,1,1,,1,13,13,-1
1,80,1.87,1,1,1,1,1,1,1,2,3,1,2,2,1,1,3,2,1,17,13,1
0,80,1.17,1,1,2,2,1,1,1,2,3,1,2,2,2,1,4,2,1,10,0,-1
0,80,1.45,1,1,1,2,3,2,2,3,2,2,1,2,2,3,1,3,1,19,13,1
0,81,-.13,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,2,1,22,13,1
1,80,1.0700001,0,1,1,2,2,1,1,1,1,1,2,2,2,1,1,4,1,13,13,0
0,81,1.88,1,1,2,2,1,2,2,2,5,3,2,1,2,2,2,5,1,6,9,0
1,79,1.41,0,1,1,1,1,1,1,1,2,1,1,2,1,2,3,3,1,15,20,1
1,81,2.1400001,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,8,10,-1
1,80,.69,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,13,13,-1
1,81,2.4200001,0,1,1,1,1,1,1,1,2,1,1,4,1,1,3,2,1,14,17,-1
1,81,-.5,1,1,2,2,1,2,2,2,1,3,2,2,2,2,2,1,1,20,20,1
1,81,1.02,1,1,1,1,1,1,1,1,3,1,2,2,2,1,1,2,1,16,13,1
1,80,3.1900001,0,1,1,2,1,1,1,2,2,2,1,2,1,2,3,1,1,15,16,1
1,85,.07,0,1,1,1,3,1,1,1,5,1,1,3,1,1,1,1,1,9,9,1
1,79,1.24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,10,13,-1
0,80,2.27,1,0,1,1,1,1,1,1,5,1,1,1,1,1,1,3,1,,9,1
1,80,1.04,0,1,1,2,1,1,1,2,2,2,2,2,1,2,2,5,1,13,10,1
1,79,.63999999,1,1,1,1,1,1,1,1,3,1,1,1,1,1,3,3,1,17,17,1
1,79,.69999999,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,10,11,1
0,80,2.24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,12,13,1
0,80,1.95,1,1,2,1,1,2,1,1,3,1,1,3,1,1,1,2,1,11,13,1
1,80,.55000001,1,1,1,1,1,1,1,1,3,1,2,1,1,1,1,5,0,13,11,1
0,82,1.3099999,1,1,1,1,1,1,1,1,2,1,1,2,1,2,1,1,1,9,5,1
1,80,1.48,1,1,1,1,1,1,1,2,2,1,3,2,1,3,3,3,1,13,7,-1
