region,idc,puntaje,nem,ingreso2,vacantes,ingreso,year,stem,area
1,9882,,,,,7,2005,1,STEM
3,9889,,,,15,19,2005,1,STEM
3,9907,,,,,14,2005,1,STEM
4,9964,,,,20,20,2005,1,STEM
3,10807,,,,,16,2005,1,STEM
6,9993,,,,15,14,2005,1,STEM
6,9992,,,,15,9,2005,1,STEM
6,5067,,,,30,74,2005,1,STEM
16,9944,,,,30,27,2005,1,STEM
6,5068,,,,20,55,2005,1,STEM
6,5069,,,,35,50,2005,1,STEM
7,3219,,,20,70,69,2005,1,STEM
7,3205,,,45,46,210,2005,1,STEM
7,3187,,,10,40,137,2005,1,STEM
7,10463,,,,,42,2005,1,STEM
7,3199,,,77,82,223,2005,1,STEM
7,10650,,,,,11,2005,1,STEM
7,3197,,,48,70,172,2005,1,STEM
7,3211,,,73,88,224,2005,1,STEM
7,10491,,,,,230,2005,1,STEM
7,3269,,,,,187,2005,1,STEM
7,3240,,,,60,173,2005,1,STEM
7,3220,,,61,72,101,2005,1,STEM
7,3226,,,,,45,2005,1,STEM
7,3243,,,,40,47,2005,1,STEM
7,10478,,,,,112,2005,1,STEM
7,3267,,,,44,98,2005,1,STEM
7,3241,,,,,5,2005,1,STEM
7,3191,,,69,78,301,2005,1,STEM
7,3193,,,50,80,292,2005,1,STEM
7,9554,,,,,21,2005,1,STEM
7,10494,,,,,121,2005,1,STEM
7,3224,,,,80,107,2005,1,STEM
7,3239,,,,,190,2005,1,STEM
7,3189,,,73,80,252,2005,1,STEM
7,3276,,,,20,16,2005,1,STEM
7,10502,,,,,12,2005,1,STEM
7,3242,,,,40,11,2005,1,STEM
7,3196,,,19,40,85,2005,1,STEM
7,10459,,,,,95,2005,1,STEM
7,3260,,,,60,90,2005,1,STEM
7,3203,,,66,80,244,2005,1,STEM
7,10476,,,,,36,2005,1,STEM
7,3266,,,,40,29,2005,1,STEM
7,3192,,,33,40,255,2005,1,STEM
7,3198,,,78,80,270,2005,1,STEM
14,9721,,,,,40,2005,1,STEM
14,9710,,,,,68,2005,1,STEM
14,9734,,,,,36,2005,1,STEM
14,3460,,,27,35,83,2005,1,STEM
14,3456,,,17,40,175,2005,1,STEM
14,9732,,,,,321,2005,1,STEM
7,9689,,,,,69,2005,1,STEM
14,3453,,,18,40,176,2005,1,STEM
14,3469,,,,,53,2005,1,STEM
14,9731,,,,,167,2005,1,STEM
14,9727,,,,,462,2005,1,STEM
7,9688,,,,,201,2005,1,STEM
7,9687,,,,,34,2005,1,STEM
14,3459,,,,,83,2005,1,STEM
14,9701,,,,,91,2005,1,STEM
14,9708,,,,,88,2005,1,STEM
15,9718,,,,,15,2005,1,STEM
7,9696,,,,,45,2005,1,STEM
14,9699,,,,,956,2005,1,STEM
14,9706,,,,,81,2005,1,STEM
14,9703,,,,,115,2005,1,STEM
14,9709,,,,,116,2005,1,STEM
7,9697,,,,,53,2005,1,STEM
14,9704,,,,,1273,2005,1,STEM
14,9716,,,,,12,2005,1,STEM
7,8994,,,,10,7,2005,1,STEM
7,5648,,,,20,57,2005,1,STEM
7,5640,,,6,15,56,2005,1,STEM
7,8996,,,,10,4,2005,1,STEM
7,8995,,,,10,6,2005,1,STEM
8,8483,,,3,20,27,2005,1,STEM
8,8484,,,11,20,28,2005,1,STEM
3,7041,,,,20,102,2005,1,STEM
2,7030,,,,3,26,2005,1,STEM
2,7031,,,,10,58,2005,1,STEM
5,7062,,,,30,134,2005,1,STEM
5,7206,,,,20,38,2005,1,STEM
7,6980,,,,15,110,2005,1,STEM
7,6982,,,,20,62,2005,1,STEM
7,6979,,,,25,207,2005,1,STEM
7,6981,,,,15,58,2005,1,STEM
10,7149,,,,15,43,2005,1,STEM
10,7151,,,,,31,2005,1,STEM
10,7150,,,,20,65,2005,1,STEM
12,7037,,,,10,113,2005,1,STEM
12,7039,,,,20,91,2005,1,STEM
12,7038,,,,3,41,2005,1,STEM
13,7071,,,,25,109,2005,1,STEM
6,7221,,,,20,18,2005,1,STEM
6,7222,,,,15,15,2005,1,STEM
7,6931,,,,5,34,2005,1,STEM
7,6930,,,,10,65,2005,1,STEM
7,7117,,,,5,27,2005,1,STEM
7,7194,,,,,15,2005,1,STEM
3,6976,,,,,73,2005,1,STEM
3,6977,,,,,58,2005,1,STEM
3,7044,,,,,43,2005,1,STEM
4,7034,,,,,54,2005,1,STEM
7,6998,,,,,59,2005,1,STEM
7,6999,,,,,72,2005,1,STEM
10,7167,,,,,23,2005,1,STEM
10,7168,,,,,35,2005,1,STEM
7,6914,,,,20,74,2005,1,STEM
7,6905,,,,10,100,2005,1,STEM
7,6724,,,,30,137,2005,1,STEM
7,6723,,,,30,162,2005,1,STEM
10,7161,,,,20,66,2005,1,STEM
10,7162,,,,10,48,2005,1,STEM
12,7036,,,,20,114,2005,1,STEM
6,6859,,,,15,79,2005,1,STEM
6,6862,,,,5,58,2005,1,STEM
7,6906,,,,,12,2005,1,STEM
7,6907,,,,,42,2005,1,STEM
7,6722,,,,30,108,2005,1,STEM
7,6719,,,,30,130,2005,1,STEM
6,6860,,,,,27,2005,1,STEM
11,7129,,,,,9,2005,1,STEM
7,7000,,,,,10,2005,1,STEM
7,7001,,,,,58,2005,1,STEM
8,7046,,,,,39,2005,1,STEM
8,7047,,,,,39,2005,1,STEM
11,9175,,,,10,13,2005,1,STEM
7,6935,,,,5,8,2005,1,STEM
7,6940,,,,15,25,2005,1,STEM
8,6876,,,,20,22,2005,1,STEM
7,6910,,,,15,64,2005,1,STEM
7,6909,,,,,15,2005,1,STEM
3,6736,,,,,141,2005,1,STEM
3,6735,,,,,37,2005,1,STEM
1,6840,,,,,55,2005,1,STEM
1,6841,,,,,65,2005,1,STEM
3,6754,,,,,64,2005,1,STEM
3,6752,,,,,44,2005,1,STEM
11,6958,,,,,42,2005,1,STEM
4,6887,,,,,94,2005,1,STEM
4,6890,,,,,46,2005,1,STEM
15,6971,,,,,41,2005,1,STEM
2,6848,,,,,46,2005,1,STEM
2,6856,,,,,23,2005,1,STEM
5,6771,,,,,126,2005,1,STEM
5,6770,,,,,51,2005,1,STEM
7,6920,,,,,112,2005,1,STEM
7,6915,,,,,59,2005,1,STEM
7,6939,,,,,199,2005,1,STEM
7,6938,,,,,174,2005,1,STEM
7,7113,,,,,50,2005,1,STEM
7,7115,,,,,44,2005,1,STEM
14,6965,,,,,94,2005,1,STEM
14,6964,,,,,37,2005,1,STEM
14,6896,,,,,57,2005,1,STEM
14,6899,,,,,33,2005,1,STEM
16,6994,,,,,19,2005,1,STEM
16,6836,,,,,59,2005,1,STEM
8,6874,,,,,158,2005,1,STEM
8,6877,,,,,83,2005,1,STEM
7,7104,,,,,11,2005,1,STEM
7,7188,,,,,5,2005,1,STEM
7,7191,,,,,26,2005,1,STEM
7,7192,,,,,65,2005,1,STEM
9,6989,,,,,38,2005,1,STEM
9,6990,,,,,22,2005,1,STEM
10,7173,,,,,50,2005,1,STEM
10,7174,,,,,27,2005,1,STEM
12,6817,,,,,132,2005,1,STEM
12,6816,,,,,32,2005,1,STEM
13,6824,,,,,84,2005,1,STEM
13,6832,,,,,22,2005,1,STEM
6,6782,,,,,75,2005,1,STEM
6,7051,,,,,66,2005,1,STEM
1,9165,,,,15,16,2005,1,STEM
1,9166,,,,15,21,2005,1,STEM
3,9169,,,,25,25,2005,1,STEM
3,9170,,,,25,28,2005,1,STEM
11,9176,,,,20,22,2005,1,STEM
11,9177,,,,10,9,2005,1,STEM
4,9191,,,,30,33,2005,1,STEM
4,9192,,,,15,15,2005,1,STEM
15,9197,,,,25,27,2005,1,STEM
2,9200,,,,15,15,2005,1,STEM
2,9201,,,,15,19,2005,1,STEM
5,9204,,,,50,61,2005,1,STEM
7,9159,,,,10,17,2005,1,STEM
7,9160,,,,10,12,2005,1,STEM
7,9221,,,,70,73,2005,1,STEM
7,9222,,,,20,22,2005,1,STEM
7,9212,,,,10,19,2005,1,STEM
7,9213,,,,10,16,2005,1,STEM
14,9230,,,,25,28,2005,1,STEM
14,9231,,,,10,12,2005,1,STEM
14,9234,,,,30,31,2005,1,STEM
14,9235,,,,10,16,2005,1,STEM
16,9238,,,,10,14,2005,1,STEM
16,9239,,,,10,9,2005,1,STEM
8,9246,,,,65,67,2005,1,STEM
7,9254,,,,5,7,2005,1,STEM
7,9255,,,,5,6,2005,1,STEM
7,9261,,,,5,7,2005,1,STEM
7,9262,,,,5,21,2005,1,STEM
9,9266,,,,30,49,2005,1,STEM
9,9267,,,,15,30,2005,1,STEM
10,9183,,,,50,82,2005,1,STEM
10,9184,,,,20,24,2005,1,STEM
12,9271,,,,40,44,2005,1,STEM
12,9272,,,,10,12,2005,1,STEM
13,9274,,,,40,108,2005,1,STEM
13,9275,,,,20,40,2005,1,STEM
6,9280,,,,25,26,2005,1,STEM
6,9281,,,,15,14,2005,1,STEM
1,7054,,,,20,52,2005,1,STEM
2,7133,,,,10,21,2005,1,STEM
2,7134,,,,5,6,2005,1,STEM
5,7072,,,,30,100,2005,1,STEM
5,7073,,,,5,38,2005,1,STEM
7,7202,,,,30,51,2005,1,STEM
7,7082,,,,20,66,2005,1,STEM
7,7203,,,,35,68,2005,1,STEM
7,7083,,,,5,48,2005,1,STEM
6,7077,,,,15,54,2005,1,STEM
6,7078,,,,10,29,2005,1,STEM
2,7032,,,,10,23,2005,1,STEM
2,7033,,,,10,30,2005,1,STEM
7,6984,,,,30,100,2005,1,STEM
7,6983,,,,25,68,2005,1,STEM
10,7154,,,,20,59,2005,1,STEM
10,7155,,,,5,42,2005,1,STEM
12,7118,,,,30,94,2005,1,STEM
7,6944,,,,15,69,2005,1,STEM
7,6943,,,,,23,2005,1,STEM
3,7097,,,,,50,2005,1,STEM
3,7059,,,,,35,2005,1,STEM
3,7061,,,,,37,2005,1,STEM
3,7060,,,,,53,2005,1,STEM
4,7105,,,,,53,2005,1,STEM
2,7095,,,,,7,2005,1,STEM
2,7096,,,,,15,2005,1,STEM
5,7064,,,,3,41,2005,1,STEM
5,7065,,,,,30,2005,1,STEM
7,7085,,,,,52,2005,1,STEM
7,7086,,,,,38,2005,1,STEM
7,7116,,,,,42,2005,1,STEM
14,7120,,,,,25,2005,1,STEM
14,7069,,,,,31,2005,1,STEM
16,7125,,,,,6,2005,1,STEM
16,7127,,,,,15,2005,1,STEM
8,7119,,,,,52,2005,1,STEM
9,7081,,,,,26,2005,1,STEM
10,7163,,,,,35,2005,1,STEM
7,6932,,,,,10,2005,1,STEM
10,7166,,,,,1,2005,1,STEM
2,7132,,,,10,15,2005,1,STEM
7,6978,,,,,24,2005,1,STEM
7,7201,,,,20,35,2005,1,STEM
7,7199,,,,,7,2005,1,STEM
7,7200,,,,,7,2005,1,STEM
7,6951,,,,,60,2005,1,STEM
7,6950,,,,,129,2005,1,STEM
10,7175,,,,,51,2005,1,STEM
10,7176,,,,,60,2005,1,STEM
13,6829,,,,,69,2005,1,STEM
6,6864,,,,,58,2005,1,STEM
6,6863,,,,,26,2005,1,STEM
3,9155,,,,30,35,2005,1,STEM
3,9156,,,,20,26,2005,1,STEM
3,9173,,,,5,6,2005,1,STEM
3,9174,,,,30,29,2005,1,STEM
7,9225,,,,20,18,2005,1,STEM
7,9226,,,,20,24,2005,1,STEM
7,9219,,,,10,9,2005,1,STEM
7,9220,,,,20,20,2005,1,STEM
8,9250,,,,30,32,2005,1,STEM
10,9187,,,,25,24,2005,1,STEM
10,9188,,,,20,20,2005,1,STEM
13,9277,,,,20,19,2005,1,STEM
13,9278,,,,10,9,2005,1,STEM
6,9284,,,,15,18,2005,1,STEM
6,9285,,,,15,13,2005,1,STEM
4,9195,,,,30,27,2005,1,STEM
7,9227,,,,20,18,2005,1,STEM
7,9228,,,,10,11,2005,1,STEM
7,9259,,,,5,6,2005,1,STEM
7,9260,,,,5,8,2005,1,STEM
10,9189,,,,5,4,2005,1,STEM
10,9190,,,,10,9,2005,1,STEM
3,6738,,,,60,227,2005,1,STEM
3,6742,,,,45,187,2005,1,STEM
3,6758,,,,20,82,2005,1,STEM
3,6760,,,,15,105,2005,1,STEM
4,9193,,,,20,23,2005,1,STEM
4,7139,,,,50,111,2005,1,STEM
2,7093,,,,30,63,2005,1,STEM
2,7094,,,,25,82,2005,1,STEM
5,6768,,,,75,253,2005,1,STEM
5,6774,,,,40,121,2005,1,STEM
7,6942,,,,50,427,2005,1,STEM
7,6952,,,,30,248,2005,1,STEM
14,7185,,,,40,74,2005,1,STEM
14,7186,,,,20,39,2005,1,STEM
14,6898,,,,35,107,2005,1,STEM
14,6897,,,,10,74,2005,1,STEM
16,7124,,,,10,22,2005,1,STEM
16,7126,,,,10,68,2005,1,STEM
8,7143,,,,25,46,2005,1,STEM
8,7144,,,,10,104,2005,1,STEM
7,6720,,,,60,453,2005,1,STEM
7,6729,,,,40,238,2005,1,STEM
9,7137,,,,45,93,2005,1,STEM
9,7138,,,,15,53,2005,1,STEM
10,7177,,,,50,208,2005,1,STEM
10,7178,,,,20,92,2005,1,STEM
12,6821,,,,50,246,2005,1,STEM
12,6804,,,,15,70,2005,1,STEM
13,7070,,,,35,112,2005,1,STEM
6,6865,,,,50,177,2005,1,STEM
6,6867,,,,15,67,2005,1,STEM
3,6753,,,,30,82,2005,1,STEM
3,6751,,,,35,129,2005,1,STEM
2,6851,,,,15,55,2005,1,STEM
5,7066,,,,,48,2005,1,STEM
7,6946,,,,25,83,2005,1,STEM
3,6739,,,,,74,2005,1,STEM
3,6731,,,,,4,2005,1,STEM
1,6844,,,,,7,2005,1,STEM
1,6845,,,,,37,2005,1,STEM
3,6755,,,,,6,2005,1,STEM
3,6756,,,,,39,2005,1,STEM
11,6954,,,,,62,2005,1,STEM
4,6886,,,,,52,2005,1,STEM
4,6885,,,,,18,2005,1,STEM
15,6973,,,,,11,2005,1,STEM
2,6854,,,,,47,2005,1,STEM
2,6853,,,,,31,2005,1,STEM
5,6767,,,,,106,2005,1,STEM
5,6766,,,,,33,2005,1,STEM
7,6937,,,,,190,2005,1,STEM
7,6936,,,,,73,2005,1,STEM
14,6962,,,,,34,2005,1,STEM
14,6963,,,,,10,2005,1,STEM
14,6903,,,,,8,2005,1,STEM
14,6902,,,,,40,2005,1,STEM
16,6834,,,,,19,2005,1,STEM
16,6835,,,,,27,2005,1,STEM
8,6868,,,,,113,2005,1,STEM
8,6873,,,,,51,2005,1,STEM
9,6987,,,,,112,2005,1,STEM
9,6988,,,,,21,2005,1,STEM
10,7171,,,,,48,2005,1,STEM
10,7172,,,,,20,2005,1,STEM
12,6810,,,,,81,2005,1,STEM
12,6809,,,,,7,2005,1,STEM
13,6827,,,,,32,2005,1,STEM
13,6833,,,,,6,2005,1,STEM
6,6866,,,,,83,2005,1,STEM
6,6858,,,,,47,2005,1,STEM
7,6912,,,,30,149,2005,1,STEM
7,6911,,,,25,123,2005,1,STEM
3,6733,,,,,4,2005,1,STEM
7,6934,,,,,4,2005,1,STEM
10,7170,,,,,2,2005,1,STEM
7,7027,,,,10,51,2005,1,STEM
7,6730,,,,,2,2005,1,STEM
7,6721,,,,,16,2005,1,STEM
7,7012,,,,,1,2005,1,STEM
7,7004,,,,,1,2005,1,STEM
7,6689,,,,30,49,2005,1,STEM
7,6690,,,,30,42,2005,1,STEM
7,6687,,,,70,126,2005,1,STEM
7,6688,,,,70,113,2005,1,STEM
3,9082,,,,10,9,2005,1,STEM
14,9093,,,,20,16,2005,1,STEM
3,9081,,,,20,77,2005,1,STEM
4,9084,,,,30,43,2005,1,STEM
5,9085,,,,15,12,2005,1,STEM
3,9080,,,,10,7,2005,1,STEM
4,4658,,,,10,12,2005,1,STEM
3,4656,,,,25,24,2005,1,STEM
3,9079,,,,15,24,2005,1,STEM
4,4659,,,,10,14,2005,1,STEM
7,9088,,,,10,17,2005,1,STEM
7,9089,,,,10,10,2005,1,STEM
7,4652,,,,25,79,2005,1,STEM
6,8908,,,,35,15,2005,1,STEM
7,6656,,,,5,5,2005,1,STEM
7,6623,,,,20,8,2005,1,STEM
7,6622,,,,20,4,2005,1,STEM
7,6628,,,,,5,2005,1,STEM
7,6644,,,,,17,2005,1,STEM
7,6634,,,,,8,2005,1,STEM
7,6645,,,,,1,2005,1,STEM
7,6657,,,,5,3,2005,1,STEM
7,6618,,,,20,23,2005,1,STEM
7,6652,,,,30,40,2005,1,STEM
7,6640,,,,35,36,2005,1,STEM
7,6626,,,,30,44,2005,1,STEM
7,6619,,,,30,21,2005,1,STEM
7,6632,,,,25,18,2005,1,STEM
7,6653,,,,35,27,2005,1,STEM
7,6641,,,,30,52,2005,1,STEM
6,6668,,,,25,25,2005,1,STEM
10,6674,,,,20,23,2005,1,STEM
10,6672,,,,,2,2005,1,STEM
7,6616,,,,40,46,2005,1,STEM
7,6627,,,,50,57,2005,1,STEM
7,6654,,,,75,120,2005,1,STEM
7,6642,,,,75,71,2005,1,STEM
7,6617,,,,55,46,2005,1,STEM
7,6633,,,,85,49,2005,1,STEM
7,6643,,,,35,38,2005,1,STEM
7,6655,,,,100,75,2005,1,STEM
6,6669,,,,60,80,2005,1,STEM
7,6663,,,,50,46,2005,1,STEM
7,6702,,,,20,36,2005,1,STEM
10,8960,,,,15,11,2005,1,STEM
7,8946,,,,15,11,2005,1,STEM
10,8961,,,,10,4,2005,1,STEM
7,8947,,,,10,10,2005,1,STEM
7,6332,,,,120,175,2005,1,STEM
6,6341,,,,50,57,2005,1,STEM
10,6297,,,,30,85,2005,1,STEM
7,6195,,,,60,170,2005,1,STEM
6,6171,,,,,86,2005,1,STEM
7,6245,,,,80,204,2005,1,STEM
7,6301,,,,60,81,2005,1,STEM
6,6342,,,,40,63,2005,1,STEM
10,6266,,,,,61,2005,1,STEM
7,6360,,,,40,80,2005,1,STEM
7,6361,,,,30,40,2005,1,STEM
10,6198,,,,60,155,2005,1,STEM
7,6323,,,,80,271,2005,1,STEM
7,6324,,,,60,139,2005,1,STEM
7,6189,,,,120,308,2005,1,STEM
7,6242,,,,60,203,2005,1,STEM
6,6173,,,,60,232,2005,1,STEM
7,6196,,,,90,202,2005,1,STEM
7,6247,,,,60,162,2005,1,STEM
6,6298,,,,40,139,2005,1,STEM
7,6363,,,,,30,2005,1,STEM
10,6302,,,,40,93,2005,1,STEM
7,6163,,,,120,430,2005,1,STEM
7,6164,,,,60,271,2005,1,STEM
6,6172,,,,40,163,2005,1,STEM
6,6220,,,,30,59,2005,1,STEM
7,6326,,,,25,46,2005,1,STEM
7,6357,,,,60,107,2005,1,STEM
7,8929,,,,40,23,2005,1,STEM
10,6337,,,,30,41,2005,1,STEM
7,6246,,,,200,581,2005,1,STEM
7,6295,,,,80,197,2005,1,STEM
6,6330,,,,50,140,2005,1,STEM
7,6362,,,,30,43,2005,1,STEM
7,6161,,,,120,292,2005,1,STEM
7,6162,,,,60,131,2005,1,STEM
6,6331,,,,40,114,2005,1,STEM
7,6303,,,,60,110,2005,1,STEM
7,6351,,,,40,42,2005,1,STEM
7,8930,,,,30,30,2005,1,STEM
10,6262,,,,30,90,2005,1,STEM
10,6264,,,,30,32,2005,1,STEM
7,6313,,,,60,164,2005,1,STEM
7,6314,,,,40,114,2005,1,STEM
7,6277,,,,100,216,2005,1,STEM
7,6278,,,,120,339,2005,1,STEM
6,6305,,,,40,170,2005,1,STEM
6,6306,,,,40,102,2005,1,STEM
7,6352,,,,40,81,2005,1,STEM
7,6353,,,,30,55,2005,1,STEM
10,6263,,,,30,57,2005,1,STEM
10,6265,,,,30,29,2005,1,STEM
7,6315,,,,80,170,2005,1,STEM
7,6316,,,,40,99,2005,1,STEM
7,6279,,,,120,244,2005,1,STEM
7,6280,,,,90,272,2005,1,STEM
6,6233,,,,100,288,2005,1,STEM
6,6234,,,,70,118,2005,1,STEM
7,6364,,,,50,55,2005,1,STEM
7,6365,,,,100,161,2005,1,STEM
10,6257,,,,40,74,2005,1,STEM
10,6285,,,,40,95,2005,1,STEM
7,6167,,,,140,358,2005,1,STEM
7,6168,,,,120,373,2005,1,STEM
6,6222,,,,100,267,2005,1,STEM
6,6223,,,,100,210,2005,1,STEM
7,6292,,,,,14,2005,1,STEM
7,6366,,,,80,182,2005,1,STEM
7,6367,,,,60,155,2005,1,STEM
10,6338,,,,30,94,2005,1,STEM
10,8921,,,,20,41,2005,1,STEM
7,6294,,,,80,199,2005,1,STEM
7,6248,,,,80,234,2005,1,STEM
6,6307,,,,150,285,2005,1,STEM
6,6308,,,,80,121,2005,1,STEM
7,6165,,,,50,61,2005,1,STEM
7,6166,,,,50,75,2005,1,STEM
5,4201,,,,25,32,2005,1,STEM
2,4187,,,,25,17,2005,1,STEM
2,10092,,,,30,32,2005,1,STEM
5,4135,,,,25,62,2005,1,STEM
5,4227,,,,,62,2005,1,STEM
10,4154,,,,25,56,2005,1,STEM
14,4159,,,,25,36,2005,1,STEM
14,4138,,,,25,49,2005,1,STEM
9,4151,,,,25,79,2005,1,STEM
2,10094,,,,25,31,2005,1,STEM
9,4289,,,,25,20,2005,1,STEM
6,4283,,,,25,15,2005,1,STEM
10,4171,,,,35,83,2005,1,STEM
7,4174,,,,25,58,2005,1,STEM
12,4178,,,,25,34,2005,1,STEM
6,4176,,,,30,60,2005,1,STEM
14,4218,,,,25,30,2005,1,STEM
7,4169,,,,70,118,2005,1,STEM
7,4236,,,,30,44,2005,1,STEM
12,4179,,,,30,53,2005,1,STEM
6,4224,,,,30,57,2005,1,STEM
1,4206,,,,20,23,2005,1,STEM
9,4204,,,,20,36,2005,1,STEM
5,4205,,,,25,56,2005,1,STEM
12,4216,,,,25,50,2005,1,STEM
13,4209,,,,20,19,2005,1,STEM
1,4207,,,,20,35,2005,1,STEM
10,4128,,,,30,60,2005,1,STEM
2,4226,,,,30,48,2005,1,STEM
5,4136,,,,20,37,2005,1,STEM
10,4158,,,,25,69,2005,1,STEM
14,4143,,,,20,35,2005,1,STEM
16,4233,,,,25,39,2005,1,STEM
7,4166,,,,25,39,2005,1,STEM
7,10104,,,,20,15,2005,1,STEM
9,4181,,,,20,42,2005,1,STEM
6,4120,,,,20,47,2005,1,STEM
2,4245,,,,50,18,2005,1,STEM
5,4180,,,,20,34,2005,1,STEM
14,4144,,,,,8,2005,1,STEM
10,3001,,,,,163,2005,1,STEM
10,3087,,,,,43,2005,1,STEM
10,3090,,,7,35,35,2005,1,STEM
10,3004,,,,,38,2005,1,STEM
11,3033,,,20,55,66,2005,1,STEM
11,3038,,,28,45,30,2005,1,STEM
10,3012,,,18,100,300,2005,1,STEM
10,3013,,,7,80,163,2005,1,STEM
7,9102,,,1,30,16,2005,1,STEM
7,9103,,,,60,46,2005,1,STEM
7,3040,,,,40,84,2005,1,STEM
7,3041,,,,40,113,2005,1,STEM
6,3064,,,,50,79,2005,1,STEM
6,3065,,,,40,103,2005,1,STEM
10,3082,,,,,25,2005,1,STEM
7,3075,,,,10,27,2005,1,STEM
10,3093,,,5,50,13,2005,1,STEM
11,3034,,,,,36,2005,1,STEM
10,3026,,,,,38,2005,1,STEM
10,3027,,,,,42,2005,1,STEM
7,3054,,,,,7,2005,1,STEM
6,3062,,,,,33,2005,1,STEM
6,3063,,,,40,100,2005,1,STEM
10,3088,,,,10,14,2005,1,STEM
10,3010,,,,,24,2005,1,STEM
11,3035,,,9,35,43,2005,1,STEM
11,3066,,,,30,36,2005,1,STEM
10,3015,,,1,60,121,2005,1,STEM
7,3047,,,3,40,93,2005,1,STEM
7,3050,,,,70,110,2005,1,STEM
6,3074,,,,40,81,2005,1,STEM
6,3069,,,,60,116,2005,1,STEM
10,3083,,,,,11,2005,1,STEM
11,3096,,,9,20,14,2005,1,STEM
10,3089,,,2,35,13,2005,1,STEM
10,3097,,,,35,17,2005,1,STEM
10,3014,,,15,60,213,2005,1,STEM
10,3561,,,,20,10,2005,1,STEM
5,3591,,,,,15,2005,1,STEM
9,3510,,,,,18,2005,1,STEM
7,3489,,,,25,46,2005,1,STEM
9,3502,,,,30,53,2005,1,STEM
5,3485,,,,,11,2005,1,STEM
5,9472,,,,20,48,2005,1,STEM
5,3496,,,,20,23,2005,1,STEM
9,9474,,,,20,9,2005,1,STEM
5,3498,,,,,20,2005,1,STEM
7,3530,,,,25,55,2005,1,STEM
9,3480,,,,20,15,2005,1,STEM
7,3635,,,1,25,42,2005,1,STEM
5,3588,,,3,20,32,2005,1,STEM
9,3494,,,,20,38,2005,1,STEM
10,3583,,,2,25,47,2005,1,STEM
7,3490,,,1,50,89,2005,1,STEM
9,9506,,,,30,13,2005,1,STEM
3,10694,,,,,17,2005,1,STEM
10,3567,,,,20,21,2005,1,STEM
7,3627,,,1,25,61,2005,1,STEM
7,3541,,,5,25,56,2005,1,STEM
5,3589,,,,20,6,2005,1,STEM
5,3613,,,,20,14,2005,1,STEM
11,7328,,,,50,195,2005,1,STEM
10,7319,,,,80,351,2005,1,STEM
10,7323,,,,45,99,2005,1,STEM
10,10016,,,,15,17,2005,1,STEM
10,7355,,,,25,20,2005,1,STEM
10,7316,,,,50,126,2005,1,STEM
10,10013,,,,15,25,2005,1,STEM
10,10023,,,,15,11,2005,1,STEM
11,7327,,,,40,90,2005,1,STEM
10,7318,,,,80,232,2005,1,STEM
10,7331,,,,35,82,2005,1,STEM
10,7324,,,,40,89,2005,1,STEM
10,10015,,,,15,18,2005,1,STEM
11,7330,,,,35,47,2005,1,STEM
10,7321,,,,30,100,2005,1,STEM
10,7325,,,,25,103,2005,1,STEM
11,7360,,,,,5,2005,1,STEM
10,10674,,,,20,6,2005,1,STEM
10,7317,,,,40,152,2005,1,STEM
10,10017,,,,30,24,2005,1,STEM
10,10012,,,,15,32,2005,1,STEM
10,7364,,,,20,31,2005,1,STEM
10,10010,,,,20,22,2005,1,STEM
10,7351,,,,30,61,2005,1,STEM
10,7356,,,,30,14,2005,1,STEM
10,10619,,,,20,33,2005,1,STEM
10,10020,,,,25,18,2005,1,STEM
10,7338,,,,30,3,2005,1,STEM
10,7337,,,,50,90,2005,1,STEM
10,7350,,,,,17,2005,1,STEM
10,10367,,,,,26,2005,1,STEM
10,10007,,,,30,31,2005,1,STEM
10,10018,,,,30,68,2005,1,STEM
10,7363,,,,30,62,2005,1,STEM
9,4065,,,,,24,2005,1,STEM
9,4084,,,,30,61,2005,1,STEM
14,4049,,,,20,43,2005,1,STEM
7,4057,,,,50,159,2005,1,STEM
7,4071,,,,135,302,2005,1,STEM
9,4067,,,,,15,2005,1,STEM
9,4086,,,,20,11,2005,1,STEM
14,4053,,,,20,50,2005,1,STEM
7,4061,,,,30,97,2005,1,STEM
7,4075,,,,90,178,2005,1,STEM
9,4092,,,,20,33,2005,1,STEM
14,9466,,,,25,22,2005,1,STEM
10,9467,,,,25,35,2005,1,STEM
7,4079,,,,35,92,2005,1,STEM
7,4080,,,,60,121,2005,1,STEM
14,4046,,,,20,23,2005,1,STEM
14,4052,,,,30,46,2005,1,STEM
7,6522,,,,20,10,2005,1,STEM
7,10515,,,,20,13,2005,1,STEM
7,10360,,,,20,27,2005,1,STEM
7,6677,,,,60,30,2005,1,STEM
7,6678,,,,60,138,2005,1,STEM
7,6679,,,,60,3,2005,1,STEM
7,6680,,,,60,39,2005,1,STEM
7,6683,,,,90,89,2005,1,STEM
7,6684,,,,120,242,2005,1,STEM
7,6681,,,,90,55,2005,1,STEM
7,6682,,,,90,68,2005,1,STEM
14,9565,,,,30,13,2005,1,STEM
7,5946,,,,20,15,2005,1,STEM
8,5843,,,22,40,64,2005,1,STEM
7,5858,,,,20,12,2005,1,STEM
8,5867,,,16,30,38,2005,1,STEM
9,5873,,,,20,9,2005,1,STEM
8,5868,,,,30,25,2005,1,STEM
8,9757,,,,,29,2005,1,STEM
3,5817,,,,20,19,2005,1,STEM
7,5791,,,,30,83,2005,1,STEM
7,9778,,,,25,14,2005,1,STEM
